"","time","country","reported_cases","reported_cases_c","predicted_cases_c","predicted_min_c","predicted_max_c","predicted_cases","predicted_min","predicted_max","deaths","deaths_c","estimated_deaths_c","death_min_c","death_max_c","estimated_deaths","death_min","death_max","rt","rt_min","rt_max"
"421",2020-06-03,"Italy",318,233515,4561559.08243431,314430.623253769,47845858.8602013,145477.765460775,13617.5799352901,1655079.52345298,55,33530,56350.3274724879,2969.74541103819,563742.280411178,4289.0680327109,209.117166125763,61312.7513688811,1.10355580340428,0.644408885355692,1.97753457504205
"422",2020-06-04,"Italy",321,233836,4702843.54123486,328094.381701501,49372380.2497261,141284.45880055,13663.7584477316,1526521.38952485,71,33601,60965.9537226178,3179.16875602476,630100.924578502,4615.62625012988,209.423344986565,66358.6441673239,1.09836237193153,0.590805910736161,1.96714599127972
"423",2020-06-05,"Italy",177,234013,4840092.38307268,341744.449055328,50794908.174323,137248.841837819,13650.067353827,1422527.92459684,88,33689,65910.0935980811,3388.89693447854,701438.527714332,4944.13987546337,209.728178453778,71337.6031358307,1.09337683615316,0.54334993344804,1.96584710982428
"424",2020-06-06,"Italy",518,234531,4973580.39035076,355409.297999898,52159338.9000914,133488.007278072,13664.8489445707,1364430.72576845,85,33774,71181.092103694,3598.79365756901,777206.700007972,5270.99850561284,209.896723090469,75768.1722936397,1.08859282067978,0.502341587935139,1.96375336787524
"425",2020-06-07,"Italy",270,234801,5103670.29559496,369051.636805916,53425449.7064531,130089.905244203,13642.3388060179,1266110.80636164,72,33846,76773.5969370723,3809.31715908078,857226.812201799,5592.50483337835,210.523501511773,80020.1121938267,1.08399914285053,0.46638639263711,1.95457184058219
"426",2020-06-08,"Italy",197,234998,5230785.42790099,382671.402908977,54615722.7614257,127115.13230603,13619.7661030608,1190273.05497263,53,33899,82678.5887447785,4020.19284393297,941296.914974524,5904.99180770614,210.875684852193,84070.1027727256,1.07958105250374,0.437386803671289,1.95278122763924
"427",2020-06-09,"Italy",280,235278,5355385.4982167,396267.4977966,55753044.9436141,124600.070315712,13596.0948876224,1137322.18218844,65,33964,88883.5367127452,4231.08222521836,1029009.17624282,6204.94796796668,210.889381285389,87712.2612682931,1.07532138490638,0.408698444111583,1.95060061546718
"428",2020-06-10,"Italy",283,235561,5477946.24467657,409843.523757804,56777387.3451426,122560.746459869,13576.0259612049,1024342.40152842,79,34043,95372.6657311081,4441.93203545546,1119882.63117261,6489.12901836297,210.849810237101,90873.4549297957,1.07120157177459,0.382492898047733,1.93991694708479
"429",2020-06-11,"Italy",202,235763,5598943.14997928,423403.137436333,57790265.9239636,120996.905302715,13559.6136785282,1012878.578821,71,34114,102127.329270516,4652.83321129498,1213643.33346359,6754.66353940747,210.901175839518,93760.702290974,1.06720248205515,0.36213728651777,1.93673199863442
"430",2020-06-12,"Italy",379,236142,5718839.07289956,436996.034046918,58709412.9516486,119895.922920272,13592.8966105858,919147.027685085,53,34167,109126.468942957,4863.72292860605,1309688.06508687,6999.13967244091,210.889717311067,96044.7316232804,1.06330508557613,0.344687700050509,1.92645028962964
"431",2020-06-13,"Italy",163,236305,5838075.39667424,450550.234847555,59591598.305335,119236.323774684,13554.2008006364,882185.353686396,56,34223,116347.141355818,5074.90438101267,1406796.28697117,7220.67241286134,211.181452406624,97108.2218843012,1.05949094807721,0.329781948474566,1.91477855719889
"432",2020-06-14,"Italy",346,236651,5957066.16305673,464127.22514455,60440799.0921872,118990.766382488,13576.9902969947,849200.786852217,78,34301,123765.089502014,5286.09193338505,1504391.46528362,7417.94814619656,211.187552372374,97595.1783124541,1.05574257593524,0.317134271415108,1.90356750756046
"433",2020-06-15,"Italy",338,236989,6076194.60272399,477711.210208166,61303236.9434742,119128.439667261,13583.9850636167,862437.851286997,44,34345,131355.334268186,5498.20426538709,1601681.7802329,7590.24476617182,212.112332002041,97290.3149492797,1.05204363420287,0.305773525912604,1.8791590067294
"434",2020-06-16,"Italy",301,237290,6195811.46576099,491293.830339734,62157888.3373331,119616.863037,13582.620131568,854651.393858875,26,34371,139092.764354225,5710.23296551396,1698465.26227089,7737.43008603901,212.028700126875,96783.4820379832,1.04837906364805,0.295844560749764,1.87009596551689
"435",2020-06-17,"Italy",210,237500,6316234.58488396,504844.772848561,62993526.543663,120423.119122968,13550.9425088269,835638.206329908,34,34405,146952.702232485,5922.32584604803,1794756.61224174,7859.93787825972,212.092880534066,96291.349970856,1.04473512239118,0.288344897469627,1.86108296692076
"436",2020-06-18,"Italy",328,237828,6437749.16220603,518367.754425374,63747735.247802,121514.577322074,13522.9815768126,754208.704138945,43,34448,154911.428087594,6134.34765112717,1890277.88426311,7958.72585510933,212.021805079141,95521.2720213665,1.0410993761747,0.282450792085076,1.85155927445053
"437",2020-06-19,"Italy",331,238159,6560608.35480713,531885.360764196,64475781.3476605,122859.192601098,13517.6063388226,728046.099858516,66,34514,162946.646456975,6346.52047316042,1984760.78746418,8035.21836938038,212.172822033256,94482.9032010726,1.03746065860486,0.276336779580658,1.84869180890921
"438",2020-06-20,"Italy",148,238307,6685033.84049513,545378.218234126,65187314.4220891,124425.485687999,13492.85746993,711533.074428642,47,34561,171037.884175513,6558.90167613432,2077262.31327597,8091.23771853865,212.381202973894,92501.5258117914,1.03380901904025,0.271806581853139,1.83027539878626
