"","time","country","reported_cases","predicted_cases","predicted_min","predicted_max","predicted_min2","predicted_max2","deaths","estimated_deaths","death_min","death_max","death_min2","death_max2","rt","rt_min","rt_max","rt_min2","rt_max2"
"853",2020-10-20,"Belgium",15560,3253.43200626976,0.101661028454435,3945.01645884636,2466.97558000267,3244.97754992436,52,168.420177093503,0.664339235483785,592.560337526677,46.6091571497039,55.1917549714614,0.816588438738309,0.300925265972268,0.956932520765015,0.92676226984998,0.946819818697215
"854",2020-10-21,"Belgium",19265,3196.8456197146,0.0882585589104641,3889.05258550101,2431.1333296224,3217.30284360714,52,165.177123295801,0.576864212672218,565.15440903337,45.6986743158791,54.1618327975801,0.816252667936122,0.300925246045067,0.956659292349441,0.926483242610657,0.946550221120116
"855",2020-10-22,"Belgium",17484,3140.98050403981,0.0766230023244354,3848.23711677963,2410.43521630224,3188.92131676142,62,161.977096078307,0.500894039812011,538.937591389267,44.8262189351237,53.5521922634685,0.815923755617133,0.300925228741591,0.956382451922273,0.925821243912481,0.946291715847321
"856",2020-10-23,"Belgium",17687,3085.89350064388,0.0665214179519088,3812.23946361362,2384.24202070779,3161.56020878412,55,158.812708922875,0.434919020554224,513.865962426594,43.9506708267529,53.0541864275036,0.815601598104013,0.300925213716386,0.956092816034568,0.925447109776874,0.94604176958732
"857",2020-10-24,"Belgium",18876,3031.63648196592,0.0577515747575019,3781.89352208563,2361.08166001353,3133.07980926127,94,155.677701172973,0.377626653954796,489.896429125109,43.3069544933456,52.6808561653874,0.81528608477454,0.300925200669481,0.955803885042081,0.925172738686659,0.945776264839573
"858",2020-10-25,"Belgium",11557,2978.25620059443,0.0501379028060861,3751.60272464469,2337.27535554355,3108.18183319348,93,152.566874452027,0.327876119967107,466.986806682533,42.7062468354327,52.2865619389533,0.814977098707683,0.300925189340403,0.955517680383296,0.92490140945639,0.945516780995876
"859",2020-10-26,"Belgium",4895,2925.79420998883,0.0435279784012554,3721.67496288934,2318.97038468696,3079.53898414964,94,149.476027203511,0.284676001940443,442.027224947504,42.3227802576217,51.8895685636609,0.814674517349927,0.300925179502974,0.955233367405401,0.924376844000405,0.945268022178785
"860",2020-10-27,"Belgium",19868,2874.28684855203,0.0377894726047188,3693.61647741735,2283.18496698373,3051.42486878272,121,146.401887579644,0.247164851781535,419.911139781075,41.8445801129955,51.4663560092181,0.814378213192023,0.300925170960794,0.9549271172023,0.924099369624334,0.945002750422709
"861",2020-10-28,"Belgium",22210,2823.76527930671,0.032807502046965,3665.59202606621,2264.55506433941,3025.65099737499,132,143.342044999083,0.214594247702831,405.463018422167,41.4420868853545,51.0743075239767,0.814088054447529,0.300925163543325,0.954616404597095,0.923825016428675,0.944719747501081
"862",2020-10-29,"Belgium",17998,2774.25557799851,0.0284823289932627,3637.60538915975,2246.35418904417,2999.72265369738,142,140.294880768003,0.186314034455224,385.117307066338,41.037286557983,50.6679632244303,0.813803905725603,0.30092515710248,0.954357133876566,0.923401752789073,0.944454987118625
"863",2020-10-30,"Belgium",15090,2725.7788630298,0.0247273646210257,3609.57303903552,2228.68680783857,2976.08865806126,139,137.259498213342,0.161759472026605,357.130894127915,40.7103017814995,50.2631943165616,0.81352562869152,0.300925151509672,0.954112762362065,0.92293843226794,0.944208138035108
"864",2020-10-31,"Belgium",15401,2678.35146118366,0.0214674355347551,3580.42647707665,2211.35808540567,2949.23659547106,185,134.235652812201,0.140440051270079,326.386254170064,40.3296513221285,49.8618310102757,0.813253082709299,0.300925146653244,0.953860649159047,0.922595088717132,0.943936750047785
"865",2020-11-01,"Belgium",6308,2631.98510360985,0.0186372788146965,3540.45382144877,2193.41125955076,2925.61333387498,177,131.223682818622,0.121929764051001,298.220297673137,39.9438331651919,49.5016531775444,0.812986125461693,0.30092514243624,0.953633885332252,0.922330915667073,0.94368116814545
"866",2020-11-02,"Belgium",2665,2586.68714700134,0.0161802354705243,3484.96226171176,2172.14047351958,2900.99836003061,163,128.224440889736,0.105858641504075,272.102889238957,39.5682929395,49.11074074808,0.812724613543542,0.30092513877447,0.953397878521616,0.922069780788164,0.943429695834874
"867",2020-11-03,"Belgium",13857,2542.46081529134,0.0140471161433654,3457.49479317541,2151.21322633347,2874.20279711983,207,125.239227199647,0.0919053971069215,252.795372683998,39.2769269543788,48.7341837326892,0.812468403025219,0.300925135594828,0.953149373884144,0.921811658840164,0.943201889724826
"868",2020-11-04,"Belgium",12102,2499.30545755106,0.0121952163478367,3432.24479665106,2131.53505590856,2846.33723267311,172,122.269724503389,0.0797910317453226,241.098111999246,38.9276209680071,48.3509998734308,0.812217349983502,0.300925132833835,0.952901886141163,0.921556524538385,0.942947232927952
"869",2020-11-05,"Belgium",9230,2457.21681807676,0.0105874615395158,3406.60202750158,2113.04305836867,2822.97887539633,198,119.317935577244,0.0692732760088718,228.916215842063,38.5708797787122,47.9682806954195,0.811971310997842,0.30092513043637,0.952623854986622,0.921304352561792,0.942689799951615
"870",2020-11-06,"Belgium",7658,2416.1873149325,0.00919166489233016,3380.97133283347,2093.81794765107,2797.05766949195,206,116.386123417798,0.0601417608501901,208.836929936263,38.2301807764432,47.5894629349119,0.811730143610498,0.300925128354568,0.952349026864277,0.921055117560913,0.942455151739931
