"","time","country","reported_cases","reported_cases_c","predicted_cases_c","predicted_min_c","predicted_max_c","predicted_cases","predicted_min","predicted_max","deaths","deaths_c","estimated_deaths_c","death_min_c","death_max_c","estimated_deaths","death_min","death_max","rt","rt_min","rt_max"
"860",2020-03-08,"Portugal",8,21,5244.51977616718,3020.95985616747,8268.68214796683,1140.65531379239,721.558132374908,1642.82856189054,0,0,0.856923832899838,0.360227738147721,1.71006419816257,0.23221145615943,0.102945271099631,0.4489034337827,3.95550147403453,3.16846063384263,4.84780771324561
"861",2020-03-09,"Portugal",9,30,6702.58541239662,3953.4787525022,10352.1495679875,1458.06563622944,932.518896334727,2083.46742002071,0,0,1.15864858897945,0.499521215192912,2.27598146934981,0.301724756079614,0.139293477045191,0.565917271187243,3.95506161854323,3.16815165382326,4.84743817476707
"862",2020-03-10,"Portugal",9,39,8567.33557989507,5162.6502684882,13045.2541965555,1864.75016749845,1209.171515986,2693.10462856793,0,0,1.54853551775994,0.685260922684565,2.99417736995197,0.389886928780489,0.185739707491652,0.71819590060216,3.95449794139998,3.16777429922878,4.84694224447865
"863",2020-03-11,"Portugal",2,41,10953.381662022,6715.73221367976,16467.0844502474,2386.0460821269,1553.08194519156,3421.83025369195,0,0,2.05037600277395,0.934468115251547,3.8963101489568,0.501840485014006,0.249207192566983,0.902132779004834,3.95377521880052,3.16731345696137,4.84627671946888
"864",2020-03-12,"Portugal",18,59,12697.762157532,8003.77830291562,18817.9684604732,1744.38049551005,1288.04608923586,2350.88401022579,0,0,2.69415117175149,1.26499675562521,5.01609080264733,0.643775168977538,0.330528640373666,1.11978065369052,2.28695393393149,1.76051230091572,2.96369167829579
"865",2020-03-13,"Portugal",19,78,14874.9599193282,9630.93119668354,21746.4584306865,2177.19776179613,1627.15289376793,2928.48997021327,0,0,3.5183227884456,1.70427519280618,6.4018926801643,0.824171616694116,0.439278437180963,1.38580187751698,2.28656372573894,1.76020615776998,2.96313045246538
"866",2020-03-14,"Portugal",34,112,17415.6085232577,11577.5018898096,25095.0814595877,2540.64860392957,1946.57069312606,3348.62302890124,0,0,4.57208087304975,2.2838824705679,8.12428205915288,1.05375808460415,0.579607277761719,1.72238937898857,2.24359190354716,1.73226523769117,2.88908028447553
"867",2020-03-15,"Portugal",57,169,20358.6909048972,13831.7322220481,28963.1868700597,2943.08238163952,2254.23033223849,3868.105410472,0,0,5.9151469235696,3.05257786209515,10.2621403994766,1.34306605051985,0.76869539152725,2.1378583403237,2.24303331833339,1.73177210839191,2.8884778957369
"868",2020-03-16,"Portugal",76,245,23729.9285652109,16392.5416319339,33424.8021602801,3371.23766031366,2560.80940988578,4461.61529022041,0,0,7.61880369800687,4.05569483362629,12.9216542982887,1.70365677443726,1.00311697153114,2.65951389881209,2.24238470246866,1.73122620264625,2.88774946481585
"869",2020-03-17,"Portugal",86,331,27578.1824480928,19297.3358275983,38527.6751117552,3848.25388288186,2904.79419566444,5102.87295147509,0,0,9.76376850127437,5.35952353880222,16.190870857756,2.1449648032675,1.30382870517593,3.26921655946731,2.24163966807843,1.73062858937485,2.88687561011331
"870",2020-03-18,"Portugal",117,448,31968.8298686504,22546.3046907849,44421.8312114893,4390.64742055767,3248.96886318657,5894.15609973403,1,1,12.4402697858463,7.03107071403143,20.1898868087883,2.67650128457192,1.67154717522922,3.99901595103234,2.24078670277232,1.7299769806847,2.88582905300551
"871",2020-03-19,"Portugal",194,642,36869.1095513617,26089.5834632854,51048.6652515916,4900.27968271132,3543.27877250052,6626.83404010238,1,2,15.7472426335274,9.15719594786501,25.0076338243133,3.30697284768108,2.12612523383358,4.817747015525,2.19085279097119,1.71573318996755,2.7446410430017
"872",2020-03-20,"Portugal",143,785,42458.7038181281,30053.8946423617,58721.7575552107,5589.59426676639,3964.31117907634,7673.09230361903,1,3,19.7918544053845,11.8341348973766,30.7520381689458,4.04461177185715,2.67693894951157,5.74440434463247,2.18978585087999,1.71498464529967,2.74318003835986
